name,setTime,star,content
張皓晴,11 個月前,5,
祝威,11 個月前,5,放風小朋友
薛阿薛,11 個月前,5,謝謝大風吹手作的老師哥哥耐心教導
迷惑,11 個月前,5,"活動輕鬆樂趣，老師幽默風趣
在歡樂的氣氛下了解化學並手作天氣瓶
適合大人小孩一起玩"
iu N,11 個月前,5,"手作多樣化
老師很專業也很好玩
值得一訪😊
有興趣可以先預約
每場有限名額👌"
jeffery huang,11 個月前,5,好好玩的地方，還可以做漂亮天氣瓶
KAI LIUCHOU,11 個月前,5,非常漂亮
劉奕愷,11 個月前,5,非常漂亮
葉政宏,11 個月前,5,
郭家瑜,11 個月前,5,天氣瓶好美！
黃嘉申,11 個月前,5,可以學習到很多知識，天氣瓶真的很美
Alice Huang,11 個月前,5,超好玩的景點，可以學習到很多知識，值得來
不工口的Elio,11 個月前,5,"天氣瓶好美🫠🫠🫠
鼠ki❤️❤️ …"
黃小淇,11 個月前,5,"帶孩子來走走玩玩，增加一點科學知識！天氣手作瓶 真的很美啊～
現場老師教學非常清楚！環境也很舒服，也可以用餐，很適合親子一同體驗！"
黃思雅,11 個月前,5,超美的天氣瓶～*
嬌,11 個月前,5,很棒
LYNN LIAO,11 個月前,5,很好玩，天氣瓶下雪很漂亮！！玻璃杯噴砂也很有趣！
王悅珊,11 個月前,5,實作的老師教學有耐心
林小牛,11 個月前,5,很好
常筑茵,11 個月前,5,"手作老師教學有趣幽默
天氣瓶很漂亮❤️❤️❤️"
Hsu,11 個月前,5,50塊
徐緯帆,11 個月前,5,棒❤️
陳以萱,11 個月前,3,
李志元,11 個月前,5,紙飛機推進器非常好玩，很用的店家
黃雅瑩,11 個月前,5,手作課程很棒，老師也很有耐心
Pan Kuo,11 個月前,4,有簡餐，可以刷卡，不過重點應該是手作的部分，手作有分時段會有不同產品要先確認
劉雙鳳,11 個月前,5,
Lacey Tsai,11 個月前,4,比較適合小孩的室內活動，大人去可能偏無聊，我們玩了噴砂杯跟集光瓶，只是選圖案貼貼紙而已😂 就結束了 …
張秀玲,11 個月前,5,
Miler Lie,11 個月前,5,DIY的好地方，工作人員仔細教學，小朋友做的很開心
呂相瑩勤業眾信聯合會計師事務所,11 個月前,5,紙飛機推進器的老師很親切教學，孩子們很開心
yi jung lin,11 個月前,5,適合小朋友手作的地方
Dream Tsui,11 個月前,5,非常好玩，大大推薦
Agnes,11 個月前,5,很讚的手作，三個孩子分別5、7、9歲都有適合她們的手作，做起來又美又有成就感  👍
Joyce Lan,11 個月前,5,"好玩有興趣的DIY活動,多種體驗項目可選擇，推薦可帶小孩來邊玩邊學"
陳芃安,11 個月前,5,很有去的DIY體驗活動，天氣瓶製作解說仔細。
廖志瑋,11 個月前,5,
廖育彥,11 個月前,5,讚
丁培喆,11 個月前,5,"很乾淨的環境，清楚的解說！
下次再來做別的手作❤️"
丁明德,11 個月前,5,很棒的親子活動
陳小三,11 個月前,5,
何元浩,11 個月前,5,
蔡幸純,11 個月前,5,
A,11 個月前,5,
榻榻米,11 個月前,5,"可以手作東西的好地方
天氣瓶很可愛
噴砂杯也滿實用的～～～"
Suki Su,11 個月前,5,優質手作，你們還在等什麼
羅偉育,11 個月前,5,非常棒的體驗，作品很美，小朋友很喜歡👍👍 …
ling kuo,11 個月前,5,
陳玉芬,11 個月前,5,"大風吹的課程內容相當多元豐富又有趣！
其中「紙飛機推進器」，相當深得男孩子喜愛！非常推薦喲~"
Claire Yu,11 個月前,5,"很適合親子同遊
講解的非常詳細👍"
初夢（迷你世界 夢永愛云）,11 個月前,5,老闆人很好，我不小心把手作的電線拔斷了，私訊老闆，馬上幫我拍線路給我，最後我也修好了，5星好評👍🏻 …
糖妞妞,1 年前,5,服務非常親切，好玩又實用的噴砂玻璃杯，推薦給喜歡diy的朋友們😁
黃毬毬,1 年前,5,很有寓教於樂的地方，親切的店員和小老師👍 …
wen yang,1 年前,5,好玩又漂亮😁
S u,1 年前,5,喜歡！
Ameile “Ameile” Chiu,1 年前,5,天氣瓶很美！老師講解很詳細..
老實說,1 年前,5,打卡送配件
wen wen,1 年前,5,手作很好玩
心宜,1 年前,5,手作老師講解的很仔細❤️
酷酷Neil,1 年前,5,"老師很親切 很有耐心👍
紙飛機推進器😍 …"
李佳原,1 年前,5,
黃麗芬,1 年前,5,
劉慈慈,1 年前,5,
Wang Anita,1 年前,5,好好玩
chiahsin tsai,1 年前,5,女兒很喜歡！
Raxie Hung,1 年前,5,"友善環境、老闆/闆娘、員工的服務週到/親切。 DIY項目/產品選擇多。非常推薦。

# # # # 美中不足、更是我個人目前遇過最糟的經歷⋯

唯一的男性指導員，突然直接對著2歲的小朋友（牽著媽媽的手跟著走，也沒哭鬧/亂跑）大聲咆哮、譴責手上的貼紙不要折、並直接搶走小朋友手上唯一的一張貼紙。小朋友立即被突如其來的行爲，嚇得突歇斯底里的哭泣。

要與其溝通時，沒有第二句話就怒請我們直接找老闆投訴。

首先，個人非常尊重這位男性指導員的專業。也期待您有自己的家庭/孩子後，不會遇到這種虐心的情況與待遇。

同時，感謝老闆/老闆娘聆聽我們的聲音。謝謝。"
賴奕儒,1 年前,5,
徐雅苓,1 年前,5,
Pierres Dai,1 年前,5,
Betty,1 年前,5,"其實不大想推薦，因為太好玩，怕下次回訪進不去😅

暑假平日前往的（週三公休），有停車場，用餐環境舒適（有簡參與輕食），大片玻璃窗開闊，放眼望去一片綠意盎然🌱。DIY種類較一般親子活動不同，包含：
噴砂玻璃杯、天氣瓶、肥皂、集光瓶（可當小夜燈）、紙飛機推進器。項目特別且具實用性（個人覺得天氣瓶偏化學作用，適合大一點的孩子），DIY價格不一，但個人覺得是划算的，是大人和孩子都會喜歡的避暑行程。

下午時段人潮多，DIY區域一度全滿，所以先預約會較好。DIY工作人員解説仔細，態度良好，製作完成現場也有小型攝影區供父母幫孩子作品拍照（如圖），一站式DIY😌能感受店家的用心經營，值得不藏私推薦👍"
Shih Kate,1 年前,5,"今天參加天氣瓶。老師講解詳細
人員親切，推薦帶小孩來遊玩哦"
劉涵妮,1 年前,5,好玩有趣，很好打發時間。
王景媛,1 年前,5,
孫凡茹,1 年前,5,
黃柏智,1 年前,5,好玩！
Ryan Lin,1 年前,5,天氣瓶的DIY體驗很棒，適合三年級以上小朋友參加，講師與大家互動好，細心且注重安全，推薦大家去體驗天氣瓶的DIY活動
張玉萍,1 年前,5,"可以的diy很多選項，老闆講解的非常詳細
推👍"
邱琬茹,1 年前,5,真的好有去，環境很好！而且服務人員很仔細的解說，適合親子遊
王甯駒,1 年前,5,是一個很有趣的親子景點！
Samuel Lu,1 年前,5,很不錯的親子觀光景點，有很多DIY的項目。
Amina Wu,1 年前,5,
陳柏愷,1 年前,5,
許良源,1 年前,5,親切
檸檬魚,1 年前,5,
陳瑋婷,1 年前,5,
Chen Wang,1 年前,5,在廣興隔壁的手作館，服務人員態度非常好。DIY的東西也很棒。
Yu Wen,1 年前,5,
秀屏,1 年前,5,
華芷儀,1 年前,5,
黃如瑩,1 年前,5,非常適合帶小孩來
anoil Chi,1 年前,5,值得作的diy
陳俐蓁,1 年前,5,老師超認真講解 diy活動 小朋友都玩得非常開心
高嘉雯,1 年前,5,
Kuan Hsien Chiang,1 年前,5,
楊yang,1 年前,5,有趣的DIY!
陳紅紅,1 年前,5,好玩~~
林宗良,1 年前,5,手作紙飛機推進器，好玩！
WJ Li,1 年前,5,"服務人員每個都親切，服務好！
環境乾淨又寬敞，冷氣涼、配上外面的美好風景，真的會讓人很像待在這邊整個下午
來做個手工、玩那些彈珠、喝杯飲料
是很棒的景點！
以後還會再來回訪做飛機推進器的！❤️"
Shellie Hsu,1 年前,5,"風景很好 氣氛很不錯
適合大人與小孩一起參與的手作活動"
Richardean Chou,1 年前,5,
Patty Huang,1 年前,5,好玩
吳冠辰,1 年前,5,很棒
廖耿裕,1 年前,5,天氣瓶手作，侯勝！！
RyuZu,1 年前,5,天氣瓶DIY，成品很漂亮，老師授課過程也很風趣！
陶兆欣,1 年前,5,第一次體驗天氣瓶，人員講解很詳細，做完很喜歡，很適合再來
豹,1 年前,5,天氣瓶DIY，成品很漂亮，老師授課過程也很風趣！
jie shan,1 年前,5,手作天氣瓶，結晶很漂亮。趣味性強！
mo mo,1 年前,5,感覺回到小學實驗課 老師上課方式很有趣😂 …
